Interface Hourly 'Power Flow (MW)' Data for Year 2034

(From the first hour of 1/1/2034 to the last hour of 12/31/2034. Column identifier -- InterfaceName)

Date, Hour, TOU,zzz N Path 18 Exp 2,Pth IPC Midpoint West,P03 West Side NW-BC S-N,P84 Harry AllenEldorado 500 kV N-S,P85 Aeolus West Path (Post Gateway) E-W,P86 West of John Day E-W,P87 West of McNary E-W,P88 West of Slatt E-W,P89 Southern Nevada Transmission Interface+ N-S,P41 Sylmar to SCE N-S,P79 TOT 2B2 N-S,TransbayCable Pittsburg - Potrero,Pth 02 Central Ferry - Lower Monumental,AA01_NPC,AA02_ClearwaterGen,AA03_Colstrip,W01_AB_AESO__BC_BCHA_1,W24_BS_IPCO__SW_NVE_1,W26_BS_PACE__CA_LDWP_1,W27_BS_PACE__RM_WACM_1,W28_BS_PACE__SW_AZPS_1,W29_BS_PACE__SW_NVE_1,W30_BS_PACE__SW_WALC_1,Pth 03 Delaney-Palo Verde,W06_NW_BPAT+__BC_BCHA_1,W09_NW_BPAT+__CA_LDWP_1,W13_NW_BPAT+__SW_NVE_1,W18_NW_PACW__CA_CISO_1,W56_CA_CISO__CA_BANC+_1,W31_RM_PSCO__SW_PNM_1,W32_RM_WACM__RM_PSCO_1,W33_RM_WACM__SW_PNM_1,W34_RM_WACM__SW_WALC_1,W35_SW_AZPS__CA_CISO_1,Pth 04 Delaney-Sun Valley,W36_SW_AZPS__CA_IID_1,W37_SW_AZPS__CA_LDWP_1,W38_SW_AZPS__SW_PNM_1,W39_SW_AZPS__SW_SRP_1,W40_SW_AZPS__SW_TEPC_1,W41_SW_AZPS__SW_WALC_1,W42_SW_NVE__CA_CISO_1,W43_SW_NVE__CA_LDWP_1,W44_SW_NVE__SW_WALC_1,W45_SW_PNM__SW_EPE_1,Pth 05 Desert Basin - Pinal Central,W48_SW_SRP__SW_TEPC_1,W49_SW_SRP__SW_WALC_1,W50_SW_TEPC__SW_EPE_1,W51_SW_TEPC__SW_PNM_1,W52_SW_WALC__CA_CISO_1,W53_SW_WALC__CA_IID_1,W54_SW_WALC__CA_LDWP_1,W55_SW_WALC__SW_TEPC_1,Wa1_SW_TH_PV__CA_CISO_1,Wa2_SW_TH_PV__SW_AZPS_1,Pth 14 I-5 Reforce Castle Rock-Troutdale,Wa3_SW_TH_PV__SW_SRP_1,Wb6_SW_TH_Mead__CA_LDWP_1,Wb5_SW_TH_Mead__CA_CISO_1,Wb1_SW_TH_Mead__SW_WALC_1,Wb3_SW_TH_Mead__SW_AZPS_1,W_CA_AB32_NW-CA_1,W_CA_AB32_SW-CA_1,W58_CA_IID__CA_CISO_1,W59_CA_LDWP__CA_CISO_1,W57_CA_CISO__CA_CFE_1,Pth 15 Interior-Lower Mainland,Wc4_NW_TH_Malin__CA_CISO_1,Wc3_NW_TH_Malin__CA_BANC+_1,W02_AB_AESO__NW_NWMT+_1,W14_NW_NWMT+__BS_PACE_1,W17_NW_NWMT+__RM_WACM_1,W06_NW_BPAT+__BC_BCHA_Limit,W_Iface_Idaho-NW_Limit,W_Iface_Montana-NW_Limit,Pth 16 Morgan-Sun Valley,Pth 17 Northwest TL,Pth 19 P8 Upgrade,zzz N Path 18 Imp 2,Pth 20 Pinal Central-Tortolita,Pth 21 PW Pinal Central-Browning,Pth 01 Hemingway-Longhorn,Pth 23 Wallula-McNary,Pth 06 Paloverde - Colorado River,Pth BPA West of John Day,Pth BPA West of McNary,Pth BPA West of Slatt,Pth BPA North of Hanford,Pth BPA Net COB (NW AC Intertie),zzz N Path 22_part1,Pth BPA Raver-Paul,Pth BPA South of Boundary,Pth BPA Paul-Allston,Pth BPA West of Lower Monumental,Pth BPA Columbia Injection,Pth BPA North of Echo Lake,Pth BPA South of Custer,Pth ATC _IPP DC pole balancing,Pth ATC _PDCI DC pole balancing,Pth BPA Northwest AC Intertie (NWACI),zzz N Path 22_part2,Pth 5575 TotBEast wB2H,Pth 14 Idaho to Northwest wB2H,Pth BPA NWACI + PDCI,Pth BPA North of Grizzly,Pth BPA North of Pearl,P27 Intermountain Power Project DC Line NE-SW,P01 Alberta-British Columbia E-W,P02 Alberta-Saskatchewan W-E,P03 Northwest-British Columbia S-N,P04 West of Cascades-North E-W,Pth AZPS xy AZ-CA,P05 West of Cascades-South E-W,P06 West of Hatwai E-W,P08 Montana to Northwest E-W,P14 Idaho to Northwest E-W,P15 Midway-LosBanos S-N,P16 Idaho-Sierra N-S,P17 Borah West E-W,P18 Montana-Idaho N-S,P19 Bridger West E-W,P20 Path C N-S,Pth PAC Aeolus South,P24 PG&E-Sierra W-E,P25 PacifiCorp/PG&E 115 kV Interconnection N-S,P26 Northern-Southern California N-S,P28 Intermountain-Mona 345 kV W-E,P29 Intermountain-Gonder 230 kV E-W,P30 TOT 1A E-W,P31 TOT 2A N-S,P32 Pavant-Gonder InterMtn-Gonder 230 kV E-W,P33 Bonanza West E-W,P35 TOT 2C N-S,Pth SRP Palo Verde East,P36 TOT 3 N-S,P38 TOT 4B SE-NW,P39 TOT 5 W-E,P40 TOT 7 N-S,P42 IID-SCE E-W,P45 SDG&E-CFE N-S,P46 West of Colorado River (WOR) E-W,P47 Southern New Mexico (NM1) N-S,P48 Northern New Mexico (NM2) N-S,P49 East of Colorado River (EOR) E-W,Pth LADWP IPP DC South,P52 Silver Peak-Control 55 kV E-W,P54 Coronado-Silver King 500 kV N-S,P55 Brownlee East W-E,P58 Eldorado-Mead 230 kV Lines W-E,P59 WALC Blythe - SCE Blythe 161 kV Sub E-W,P60 Inyo-Control 115 kV Tie W-E,P61 Lugo-Victorville 500 kV Line N-S,P62 Eldorado-McCullough 500 kV Line S-N,P65 Pacific DC Intertie (PDCI) N-S,P66 COI N-S,Pth LADWP PDCI South,P71 South of Allston N-S,P75 Hemingway-Summer Lake E-W,P76 Alturas Project N-S,P77 Crystal-Allen N-S,P78 TOT 2B1 N-S,P80 Montana Southeast E-W,P82 TotBeast W-E,P83 Montana Alberta Tie Line N-S,P81 Southern Nevada Transmission Interface N-S,P03 East Side  NW-BC S-N
3/8/2034,6,OnPeak,0,-8.736106,53.85946,405.7348,1176.288,1592.877,1117.739,800.0046,1365.586,161.3461,-175.6109,80,126.8594,0,8.784257E-12,0,-135.8908,-215.3756,-519.3544,392.0404,-80.80948,-613.8085,-118.9189,1200.078,-10.50981,-164.1652,1.897782,57.56494,-3.699853,-128.6438,67.39931,-260.8689,-79.38326,199.3364,477.9899,49.8913,-157.6866,354.1906,-758.4974,-221.6572,-27.4263,307.6527,542.9034,-16.65834,96.87417,11.7443,521.4039,-277.3829,-601.8287,441.7141,72.69664,12.71656,124.8228,14.03557,606.8239,637.6744,0,364.4816,750.7429,5.963228,-133.9632,198.8106,162.9892,7300.248,367.382,19.94719,-800.0002,723.4051,-110.5381,-30.72258,-78.44294,129.381,-20.62052,-10.50981,-421.0234,-770.9912,-321.685,70.20805,0,0,0,0,0,-108.9672,0,1592.877,1116.426,800.0046,-209.7633,265.8043,0,85.28122,506.9071,-221.667,886.5985,-271.1093,205.997,-316.6518,9.99999,3.165227,131.3302,0,6.02897,246.4115,-31.89766,1202.443,299.1794,467.2306,-123.6791,0.1,-22.72133,4386.869,995.3966,3433.559,150.916,-487.4225,101.5979,823.3182,-212.336,27.69799,96.09026,1899.403,1010.232,405.3642,-139.5654,61.35018,-1167.354,505.8077,-129.0831,-55.36211,-394.4964,-235.0001,135.5295,-520.4842,3482.753,1128.085,-178.0531,-113.2279,252.5787,636.2528,-800.0001,7745.716,-394.3311,797.9059,4250.24,463.1936,0.1250136,-224.4613,796.4564,-232.4052,50.07508,35.89381,696.8314,-30.95479,-163.2279,265.8043,83.66523,536.7388,48.48458,-134.4741,121.8069,-114.1932,-200.0004,699.4873,90.65491,434.2293,-76.58064
3/8/2034,7,OnPeak,0,-2.123886,181.0247,397.1317,1022.678,1588.125,1190.136,790.7609,1234.058,120.2701,-208.0359,0,161.0983,0,7.812,20.8,-268.3205,-206.3078,-1.808268E-03,-294.1443,-217.1967,-569.2009,-144.6497,1058.661,148.0232,-326.6973,9.410514,53.18502,79.66718,-91.0911,-586.5637,-415.9069,-40.41325,263.4377,533.491,48.52828,47.46082,-153.6727,-611.0858,-148.6735,-561.5147,307.9754,425.1373,-20.72758,9.098629E-04,14.71624,67.41143,-604.2573,-891.6714,267.5754,100.5962,22.15734,141.8452,80.47173,810.5206,662.4113,0,212.943,853.204,-8.516795E-04,-210.571,16.52825,-113.6659,8600.396,357.6195,-1.193808E-03,-800.0003,747.8414,-176.4882,-78.67533,-92.01921,131.8369,-15.11016,148.0232,-478.5562,-828.6993,-381.6945,83.51651,0,0,0,0,0,-109.7471,0,1588.125,1188.706,790.7609,-190.9817,156.1481,0,126.0107,521.0634,-244.8171,1071.272,-287.2492,167.0726,-298.9815,-0.6232262,-4.697299,22.24625,0,29.30295,220.9623,-300.747,1119.593,337.3248,1007.376,-255.5639,0.1,135.2665,4807.234,1255.028,3755.754,150.7519,-530.3992,71.28536,1411.07,-206.8391,184.4976,89.04448,1825.141,804.6427,339.4489,-138.7647,56.88327,-552.5292,-12.83419,-150.5984,190.0855,-381.7809,-235,314.3727,-501.9102,3459.531,624.9182,-125.675,-289.166,81.62666,645.9735,-800.0004,8588.614,-685.4333,-19.3933,5353.516,988.7702,-0.274555,-90.84423,841.4745,-268.6302,57.50838,31.87356,830.88,-91.76608,-322.9933,156.1481,161,560.3874,30.19874,-133.9019,151.4138,-263.0018,-200.0014,781.0772,104.7757,193.1761,-45.75787
3/8/2034,8,OnPeak,0,12.34235,-141.0993,439.6081,1084.901,1718.579,1353.146,910.9043,1233.622,71.84914,-162.7481,80,231.4994,0,4.8825,13,213.9952,-99.51037,516.4819,27.37974,-103.4796,-185.363,-86.99345,873.6602,-347.7538,-416.6223,28.93672,55.31484,89.80251,-85.83604,-421.755,-481.1781,-36.19617,256.0308,699.0323,20.73739,290.1107,-434.8157,-589.9633,-101.125,-947.1088,455.6237,165.0414,-26.48916,-102.7392,-67.7383,-45.75389,-1136.332,-648.5514,-3.903512,147.1295,16.64618,114.6203,281.157,410.8451,865.265,0,566.8896,1032.844,-65.27774,-249.4085,-362.2988,-5.235216E-03,9434.058,357.1503,2.558352,-799.9999,1048.987,-66.40831,-15.01669,-6.849131E-04,120.1872,-30.388,-347.7538,-242.8187,-736.5331,-543.9631,104.6404,0,0,0,0,0,-84.70019,0,1718.579,1351.59,910.9043,-100.9608,356.7599,0,252.2431,764.9794,-176.0933,1372.951,-319.753,-19.68439,-36.04153,0,-1.977754,228.6831,0,-119.8323,420.9476,-181.9205,1168.157,373.1869,1487.999,228.1311,0.1,-361.8897,5266.247,1554.988,4224.084,214.0184,-409.667,364.7376,322.4947,-107.6558,371.8871,71.57578,1907.006,582.8948,371.9937,-140.1251,59.85667,-781.353,-528.262,-115.8048,79.2998,-338.8231,-138.6125,234.4715,-187.5116,4397.72,859.851,-150.6003,-215.7418,142.738,716.2025,-799.9999,8663.363,-452.9483,-596.6724,6285.607,1447.701,2.401499,-8.161147,746.3256,-398.827,69.25862,-25.47837,786.913,-445.5751,-410.6037,356.7599,207.3222,631.3615,142.3833,-128.0773,133.3465,-177.1796,-199.9992,461.5594,14.13652,-262.0558,-220.7907
3/8/2034,9,OnPeak,0,46.0998,-152.5538,341.8581,1030.903,1851.334,1436.953,905.599,857.3148,9.362596,-199.0871,0,245.1969,0,5.401964E-12,0,383.4037,-219.9416,1078.974,-2.401245E-03,-200.144,-185.0835,-115.4839,1043.821,-416.928,-527.6873,-133.8294,53.57711,10.18804,-124.2021,-721.9171,-593.7377,-37.35134,973.5152,468.5397,13.08897,362.4552,-595.1634,-479.5916,-76.47181,-1193.657,241.6113,81.92478,-30.86234,11.00963,-97.73365,-67.9682,-1303.945,-674.046,-65.19104,191.0864,39.43506,147.3275,140.7372,754.9252,823.8297,0,-157.6496,974.7122,-131.9172,-384.4497,-393.7607,-8.732365E-03,10893.71,407.6915,-2.06233E-03,-799.9997,1228.754,-44.81007,-11.65744,7.629441,16.66759,-44.8085,-416.928,212.4157,-577.9287,-414.0403,125.8316,0,0,0,0,0,-83.34779,0,1851.334,1435.352,905.599,-274.686,466.3499,0,239.7556,863.5288,-269.7507,1417.469,-282.7933,46.96422,-137.451,-10.00004,-9.99999,181.3481,0,-327.0605,690.2148,-336.6788,953.6209,459.7378,2125.378,396.4769,0.1,-430.001,5730.839,1649.036,4648.166,260.6145,-286.1313,775.6332,1615.168,-232.7501,401.1866,-2.640345,1689.477,325.9001,345.7737,-141.4511,61.32864,-1756.095,-1086.628,-194.8209,129.7744,-437.1147,-234.9996,264.4577,-183.6286,3214.793,638.6685,52.72925,-110.062,114.8027,801.7851,-799.9997,10129.98,-472.5063,-912.2999,7601.746,2043.209,9.528688,8.20208,549.6672,-391.1829,72.7485,-56.00001,1068.138,-367.2775,-518.0269,466.3499,258.8437,440.2845,289.151,-285.0013,154.2772,-297.2809,-200.0019,-28.63468,5.443766,-678.6581,-277.4475
3/8/2034,10,OnPeak,0,62.21917,2.033837,324.4512,888.1345,1773.249,1451.155,826.9116,735.9041,-57.93528,-199.4328,0,222.5453,0,8.165204E-13,0,346.3237,-237.9237,1132.777,723.3621,-202.6523,-233.0355,-110.1086,997.9889,-206.7736,-821.3652,-127.9337,49.39427,712.6185,-193.2799,-77.9594,-739.6123,-43.65932,1030.14,469.8007,25.89104,331.184,-439.63,7.160298,-111.2587,-763.5233,414.6964,128.9979,-23.7773,-89.93475,-13.63568,-6.948493,-903.9869,-781.2457,64.88583,230.7505,47.22308,165.2185,166.5554,850.165,770.1274,0,-242.1176,916.1694,-19.56799,-521.325,-327.9966,-360.7488,11243.69,390.9671,-20.00723,-493.1415,1193.209,-160.8018,-61.30838,2.876903,-14.32142,-50.7759,-206.7736,359.2188,-370.7348,-446.7577,128.6407,0,0,0,0,0,-102.6293,0,1773.249,1449.595,826.9116,-637.9249,400.3965,0,81.90494,786.1483,-496.7053,1309.853,-226.2646,296.9485,-421.4398,4.322433,-9.99999,115.3955,0,-363.239,783.6744,-682.5759,710.0629,530.5626,2188.321,359.6601,0.1,-220.1098,5933.099,1832.963,4781.871,271.5985,-71.24953,944.5238,3167.517,-252.3507,486.315,-36.73474,1531.477,153.623,287.6849,-136.8462,60.2197,-1759.982,-1139.998,-204.3952,-85.06322,-701.144,-234.9998,84.27672,-246.006,3323.145,994.4558,20.80861,244.5666,288.8177,784.1505,-493.1415,10642.13,-508.0981,-853.0728,7819.004,2102.069,16.14999,-13.81069,386.6914,-359.2567,89.43733,-55.99997,1263.287,-429.8745,-797.9714,400.3965,405.6826,192.4053,301.2776,-285.0012,107.9941,-318.3658,-199.9986,-215.8636,10.45937,-456.735,-222.1435
3/8/2034,11,OnPeak,0,64.67165,135.4865,282.4279,948.7376,1719.525,1432.294,739.4819,661.3489,242.2187,-253.5894,0,199.1217,0,-2.645693E-13,0,136.3595,-244.0841,1140.06,1010.054,-214.0678,-312.1851,-163.5422,585.8572,0.1037163,-1010.395,-136.4719,41.77552,1464.68,-199.0392,-280.2673,-686.858,-91.06168,640.2764,513.9214,19.58782,286.7446,-301.7648,748.7267,-22.0149,-1194.374,370.7153,164.7498,-20.73555,-18.65876,93.03358,130.0335,-1686.243,-583.0508,91.80122,247.3163,38.65417,187.9593,196.4075,271.1575,325.8786,0,-87.89606,960.6519,-28.08124,-650.2263,-295.3549,-929.4238,9707.644,437.2237,-68.96047,-485.6558,1125.452,-382.0474,-124.3047,-54.33772,-50.08302,-59.30293,0.1037163,402.9123,-244.2262,-487.0018,127.7706,0,0,0,0,0,-110.7453,0,1719.525,1430.772,739.4819,-801.3965,30.19274,0,39.25015,701.4664,-537.1548,1194.075,-192.999,399.8333,-563.704,9.999943,-9.99999,-254.8088,0,-316.164,747.9919,-1229.808,448.4156,590.0834,2194.857,148.5033,0.1,-12.03999,5925.327,1529.237,4829.228,274.222,23.01663,938.9128,2658.542,-270.994,485.1202,-48.90787,1394.254,39.21771,270.7125,-102.9827,50.77831,-2403.478,-1139.998,-210.9319,-114.5755,-756.5568,-235,43.98125,-350.8799,3011.991,680.51,4.75534,355.2642,212.8322,813.5599,-485.6559,9188.89,-304.1837,-726.6249,6171.834,2110.979,16.15001,-36.25011,270.9559,-346.1593,84.93401,-29.2388,938.8586,-340.1436,-974.9997,30.19274,500.1975,-42.92459,242.199,-285.0015,79.07328,-339.3057,-199.9983,-213.4418,66.48148,-443.9297,-147.5264
3/8/2034,12,OnPeak,0,86.77338,4.586168,218.0848,967.7911,1887.194,1075.241,659.7216,192.5311,-30.01241,-255.1887,0,204.1833,0,-1.433751E-12,0,320.2512,-279.2781,961.5485,787.6985,-200.0859,-374.0995,-167.4053,522.3661,-181.7313,-923.7999,-151.1616,27.66794,1537.192,-194.9664,-581.5223,-623.0893,-93.49458,410.1596,582.4053,14.22975,160.3406,-162.6285,807.4036,-40.66539,-946.4734,-4.49983,150.7247,-20.62822,62.79034,74.44937,217.9517,-1622.77,-404.1891,96.25275,236.1529,27.035,188.2045,211.1629,-436.0951,362.6802,0,540.92,845.7484,-146.1662,-661.55,-159.093,-1344.754,7632.043,416.4992,-842.4547,-500.3633,1176.812,-754.082,-265.6287,-22.77013,-116.3689,-75.05894,-181.7313,506.0867,-127.9138,-530.6901,125.9941,0,0,0,0,0,-90.52833,0,1887.194,1073.744,659.7216,-807.8466,-458.8062,0,49.63507,741.6611,-516.8846,1191.029,-189.1605,375.6599,-539.6343,6.323147,-9.99999,-743.8087,0,-260.3332,715.115,-1638.02,34.66095,612.0443,2009.675,330.1432,0.1,-191.6234,5850.283,1349.909,4767.303,313.6022,89.509,965.3192,3049.689,-306.4061,533.7067,-72.33907,1242.804,-198.0881,230.9479,-60.68105,37.85217,-2335.081,-958.3651,-207.3846,-45.13681,-721.5453,-235,29.25276,-413.5267,3678.824,441.0522,99.73409,311.9955,139.3574,803.7463,-500.3633,8276.99,-84.41312,-592.8313,4720.216,1943.03,16.15,-65.68607,85.15975,-282.0065,78.12048,-17.94392,618.2431,-63.53739,-894.211,-458.8062,456.8999,-115.719,162.5273,-285.0026,71.12132,-327.5519,-200.001,-239.8946,32.66215,-769.0328,-196.2095
3/8/2034,13,OnPeak,0,146.3071,181.5504,138.9471,822.1005,1916.513,898.1257,468.648,-407.0749,-439.8398,-282.1883,0,187.6394,0,-2.310792E-12,0,93.67811,-322.407,509.7073,499.7306,-273.2346,-463.1935,-199.0255,365.4388,64.51265,-1010.395,-161.7843,12.2495,1683.278,-193.5295,-742.0596,-645.8082,-99.86741,93.2298,706.8257,17.4594,28.19493,-168.114,984.264,22.48536,-816.6567,-257.3586,242.5877,-23.39365,100.9027,40.39256,450.1216,-1622.712,-410.9379,101.2077,169.363,6.089032,91.74358,152.6147,-873.3749,390.873,0,940.072,688.6304,-319.7091,-459.3281,-136.9749,-2022.061,5248.506,519.1354,-2224.921,-324.5774,1078.478,-1144.561,-451.4127,-63.89833,-165.623,-81.9359,64.51265,500.8275,-56.33028,-619.8572,124.8259,0,0,0,0,0,-94.10633,0,1916.513,896.647,468.648,-928.1218,-1034.469,0,59.77635,661.1314,-578.7708,1126.731,-174.7762,435.4598,-608.1124,-9.99999,-9.99999,-1319.471,0,-204.6979,633.7418,-2294.47,-294.6976,677.8813,1547.805,102.7019,0.1,55.48897,5857.596,1449.941,4808.756,292.1939,135.3569,908.6139,3563.914,-347.1562,765.2306,-103.6093,1155.416,-514.9899,149.5546,-4.84279,22.80287,-2126.265,-504.8953,-198.0846,-44.6306,-756.4249,-234.9998,7.6764,-495.2343,4451.639,196.3158,103.5617,334.2469,82.68987,874.194,-324.5774,7693.568,-57.75211,-421.8452,3651.948,1509.896,16.15001,-117.2653,0.8572542,-133.9609,63.61349,-0.9537646,-25.30471,324.0979,-974.9997,-1034.469,500.1975,-292.8922,101.2553,-285.0017,128.436,-368.4904,-199.9991,-201.6532,72.922,-779.3848,-126.0614
3/8/2034,14,OnPeak,0,150.3079,805.6555,116.9032,562.0261,2015.237,633.5601,104.4518,-154.5738,-1055.906,-227.7679,0,133.5393,0,-8.486521E-13,0,-858.7074,-357.2625,-462.5612,686.2693,-248.382,-614.6912,-211.3007,400.6918,1000.832,-1010.395,-229.8342,-11.15891,1926.978,-226.1038,-507.2947,-679.7585,-118.7956,-438.4921,715.8588,21.63037,70.47317,6.09796,663.4009,-7.808475E-04,-133.5821,-158.2054,260.447,-18.23183,61.98895,47.52644,531.3134,-1387.346,-382.2418,197.5996,83.10733,-8.461827,71.078,183.5271,-1006.818,263.3847,0,1167.753,525.9791,-271.2641,-340.7141,-24.73119,-3433.154,6.215787E-03,275.3553,-3037.819,74.41319,749.5698,-1769.671,-760.4657,-221.2103,-327.2726,-112.0907,1000.832,818.7025,-15.22489,-504.4532,122.4742,0,0,0,0,0,-106.1928,0,2015.237,632.1041,104.4518,-1268.549,-2410.047,0,-61.4968,333.1078,-776.4946,949.9117,-120.5623,760.3823,-1090.442,10,-9.99999,-2689.525,0,-113.8706,596.8184,-3664.525,-1182.884,803.5234,205.8308,-854.2947,0.1,996.4197,6202.772,910.4854,4758.559,198.5782,50.77695,943.2017,3323.846,-359.9989,740.5267,-165.427,933.2897,-674.7794,54.84531,130.3015,-12.71219,351.8827,465.3629,-156.374,-252.7325,-735.3597,-234.9998,-180.2258,-566.4401,5345.766,279.4564,134.4789,465.8269,100.3714,561.8029,74.41321,3985.083,-47.48589,-143.3981,-42.14492,211.4552,16.15001,-94.77197,-243.835,-3.887643,30.39139,25.03299,-900,621.1045,-974.9997,-2410.047,500.1975,-704.802,-3.085496,-279.4779,151.7188,-218.6617,-200.0005,-237.6638,225.623,-195.3272,190.7644
3/8/2034,15,OnPeak,0,138.744,1037.828,207.412,653.8436,2120.956,611.9064,95.97831,300.6013,-1073.056,-156.6124,0,123.6845,0,83.0025,199.3362,-1205.913,-371.0574,-358.7154,806.615,-77.90819,-550.0106,-147.8898,403.6938,1371.338,-1010.395,-212.1654,-18.89276,1954.814,-168.3856,-559.9846,-435.2766,-109.3134,-417.2442,641.7444,9.876787,-38.61015,177.1161,891.825,37.93025,-648.7188,-129.3634,328.9203,-19.88406,15.81373,11.93527,730.8808,-1552.934,-286.1863,141.6771,117.1406,15.20333,71.87708,182.3803,-1011.736,193.3772,0,1088.164,493.5583,-270.1028,-212.0101,154.5681,-3841.146,204.8623,220.1227,-2961.646,116.6923,629.173,-2131.187,-845.6768,-286.1404,-321.5899,-102.2688,1371.338,705.8364,173.7903,-509.7144,119.7143,0,0,0,0,0,-105.5991,0,2120.956,610.4628,95.97831,-1404.709,-2811.277,0,-106.9451,197.8207,-846.6968,876.4277,-105.0954,877.8557,-1269.666,-9.8737,-9.99999,-3072.119,0,-46.968,510.7286,-4047.118,-1364.892,845.5135,561.8735,-1200,0.1,1365.425,6409.557,647.7885,4793.361,152.0217,278.0973,841.1182,2055.842,-359.9994,700.4608,-159.3647,1093.567,-332.4894,134.9181,129.9102,-19.47366,2279.375,354.9787,-144.996,-243.536,-460.2084,-235.0002,-143.1157,-466.8297,5197.504,442.7175,95.08883,288.2469,118.2604,486.5319,116.6923,3275.179,95.9614,118.7473,-284.5868,561.5807,14.29232,-116.1951,-272.9644,-52.92137,30.38825,-1.744354,-900.0005,479.6178,-974.9997,-2811.277,500.1975,-838.1262,-67.12479,-260.8415,125.8851,-33.89809,-200.0013,-138.7148,292.0531,-18.68292,327.5965
3/8/2034,16,OnPeak,0,69.70023,881.2573,71.16341,720.7745,2515.974,572.0236,207.3644,-432.6609,-1328.146,-141.2622,0,194.7523,0,216.783,596.6974,-1034.874,-393.5203,-278.9706,532.3616,-8.984625,-559.3282,-99.26319,217.2134,1179.541,-418.5366,-165.3377,-36.96761,2292.007,-118.4982,-316.3154,-256.1451,-90.55529,-604.1268,748.5009,-9.849334,-250.1701,267.9103,777.55,87.79829,-464.5214,-576.678,95.55392,-23.52358,-36.87628,97.59583,764.8084,-1483.655,-381.4609,120.8192,37.93671,1.201306,27.12704,172.799,-1552.654,82.76044,0,1681.039,-318.8572,-341.0136,-40.51371,584.07,-3226.97,371.1111,153.6591,-3619.859,112.7733,687.7823,-2379.677,-1064.673,-269.3026,-191.0628,-49.58732,1179.541,615.0618,353.5354,-574.0149,118.0788,0,0,0,0,0,-62.98717,0,2515.974,570.5964,207.3644,-1276.7,-2784.604,0,69.71983,231.882,-863.032,1108.249,-116.3965,752.4575,-1142.961,-4.781556,-9.99999,-3057.042,0,-191.897,675.6434,-3469.496,-1343.552,863.5922,748.7812,-1021.916,0.1,1166.583,6514.077,672.4388,4829.773,197.6233,653.0859,1041.337,2261.405,-359.9989,648.7149,-128.2846,1625.918,76.23128,231.9427,130.7565,-23.82931,2876.843,255.4999,-140.2606,-192.1413,-343.3453,-235.0001,-15.18413,-430.1362,4754.678,768.0685,72.65473,71.07875,178.0441,440.1523,112.7733,2976.206,29.73523,310.5508,804.1918,742.3482,16.15,-154.3923,-225.0491,-58.14964,25.35189,-4.509073,-900,360.292,-412.4535,-2784.604,204.2683,-839.0594,41.87595,-272.4382,109.2625,-21.38251,-200.0011,-308.8009,282.26,-678.8255,285.3257
3/8/2034,17,OnPeak,0,34.01888,485.4518,96.48462,660.7507,2308.049,662.6793,577.1313,107.1861,-854.4956,-106.7993,0,265.5747,0,334.9395,891.8,-710.2596,-368.9202,-1150.653,982.1035,59.87368,-554.3454,-57.81044,502.4426,617.4185,-89.95111,-91.32392,-3.212257,1982.907,-173.2918,1233.737,-251.3935,-97.60481,-498.3213,592.9083,-22.38514,-358.9377,462.1845,90.19466,20.76897,-334.7989,-535.3209,158.585,-19.42684,110.8648,-74.4314,639.0373,-1144.494,-497.9464,282.7402,12.8354,28.89619,124.9509,179.9527,-1010.094,-19.33078,0,1168.13,-233.8564,-259.0335,-144.5631,828.8159,-1983.99,8.384815E-03,195.4807,-2863.617,81.32887,856.5311,-1669.595,-643.0115,-215.6333,101.7558,36.52121,617.4185,64.81505,306.6978,-394.2655,119.7206,0,0,0,0,0,-55.52421,0,2308.049,661.2396,577.1313,-555.1829,-1897.619,0,265.3062,430.294,-567.0971,1365.075,-221.0618,365.8011,-633.4831,-0.2760969,-9.999999,-2096.997,0,-16.88223,359.1789,-2186.658,-516.4569,637.5984,-167.2023,-695.8264,0.1,602.9852,6044.875,500.2128,4339.934,250.5375,654.1478,477.4369,1685.796,-359.9988,210.8758,51.05596,1690.961,722.4879,257.7742,89.589,3.579152,1607.16,1140.001,-111.7802,-487.0612,-516.4898,-235.0001,-216.1057,-451.0422,4257.41,1405.549,-284.897,242.2992,375.9145,457.7012,81.32887,3165.379,-108.3854,708.8281,433.2631,-165.7803,16.14998,-191.5663,201.4438,-135.9529,13.12978,-12.56882,-900.0001,387.9776,-89.66103,-1897.619,39.97556,-121.3818,-46.10941,-199.3781,126.7622,35.21856,-6.541638,293.6627,230.0666,-463.8105,117.5334
